Index,pH,Iron,Nitrate,Chloride,Lead,Zinc,Color,Turbidity,Fluoride,Copper,Odor,Sulfate,Conductivity,Chlorine,Manganese,Total Dissolved Solids,Source,Water Temperature,Air Temperature,Month,Day,Time of Day,Target
274556,7.878809188,1.240982861,10.50037257,199.3708554,1.81e-141,13.15294517,Colorless,,0.091360223,0.047731334,4.103957155,98.06020636,564.9807407,2.03238585,,385.6999334,Ground,7.105766469,58.00541476,March,18.0,1.0,1
768864,6.480130397,0.011603209,7.054814867,166.9797525,2.06e-109,2.956840145,Near Colorless,2.89e-05,2.192090174,0.069452093,0.91817396,60.85034243,346.2523072,4.286718218,,421.2382854,Reservoir,28.57411834,53.72670019,June,8.0,11.0,1
672042,5.784570082,0.384503501,3.317833257,211.8025416,4.0299999999999996e-150,0.904574008,Colorless,0.931036644,2.922321798,0.60391602,4.033878279,92.83891252,198.289842,5.091365995,0.000654995,161.3638235,Ground,28.17783,51.83909596,September,12.0,2.0,1
320283,8.101801975,2.106871689,2.253944753,110.7447377,1.64e-99,2.280467912,Near Colorless,3.034458575,1.044329789,0.77940857,3.269396577,89.89265545,359.0537169,4.103499683,0.012702664,221.0431788,Reservoir,,48.7887294,March,13.0,18.0,1
693787,,0.006786757,7.167401339,275.0598309,4.1900000000000004e-43,3.67931635,Near Colorless,1.222721339,0.33083992,0.163115307,1.91463307,73.80653753,242.7372781,2.721478644,0.065510008,151.2431062,Well,28.9519358,77.27144363,October,,5.0,1
354406,7.844738042,1.07e-05,30.80651028,192.6654022,3.29e-33,0.149590418,Colorless,1.357813937,1.594076782,1.944464677,0.353872216,162.3466399,170.5673443,2.71276611,2.69e-07,224.2222605,Well,35.6884382,64.66835001,April,5.0,22.0,1
340469,8.783083248,0.391913765,3.272739572,205.7337495,6.84e-52,0.034913111,Colorless,0.429499983,0.101989514,,3.262923193,69.74698436,659.6979333,5.399210446,1.01e-05,531.0962848,River,40.67370626,50.92301121,August,27.0,10.0,1
778134,7.407933292,0.045313896,16.28737966,196.0642158,2.0899999999999997e-54,1.549542435,Near Colorless,1.63234252,3.141243199,0.483851819,4.087574342,180.9703538,685.6112558,4.282109187,0.090980947,328.3032682,Spring,10.7909239,39.89101717,March,24.0,21.0,1
381038,8.240451591,2.48e-08,9.120309464,173.2138369,4.43e-78,2.615723598,Faint Yellow,0.220254847,1.743382676,0.424625041,2.513492238,113.8333291,240.7591912,4.468937103,0.008792176,418.3414807,Reservoir,26.4098857,84.15905054,November,22.0,7.0,1
301704,5.118664032,3.88e-05,10.40203406,346.272523,1.44e-08,4.369560964,Near Colorless,0.036391169,3.169812143,,2.840604662,110.2146199,,2.880683949,3.95e-07,78.73545452,Lake,35.56279286,71.76256614,October,22.0,9.0,1
793817,6.562944578,1.87e-09,5.362915458,322.5999837,7.48e-76,2.186471728,Colorless,0.186930442,2.788795565,1.110402581,2.957647889,364.695156,499.9113478,2.971124736,0.034955748,21.2223694,Aquifer,6.475719295,35.79857248,November,7.0,1.0,1
728705,5.711644805,2.48e-05,3.408187426,,4.91e-20,0.365415801,Faint Yellow,0.026028249,0.972132298,0.41351828,0.927387031,100.9273409,404.9937862,3.261592901,0.005504271,157.3694723,River,11.52016287,46.05386929,December,13.0,2.0,1
355925,7.633779093,0.052883459,5.202237094,436.1659532,4.5200000000000004e-272,0.740658658,Colorless,0.33801896,0.930660842,0.132464356,0.314564036,285.8390109,673.1283578,3.124805648,2.727597532,508.1053387,Well,11.9002989,22.80983781,October,9.0,11.0,1
772525,8.473676968,0.164358568,9.369969457,406.5712754,1.1e-11,0.480114842,Light Yellow,0.421454728,0.384505824,2.86911345,0.340418214,30.78805752,331.8447471,4.390957099,1.11e-08,172.3452968,Ground,10.52725039,36.56821935,March,27.0,3.0,1
279713,10.3298872,1.87e-08,17.51937181,355.8405805,0.096711139,1.577208421,Colorless,0.194346459,0.917857381,1.957056727,1.831078841,117.0893694,211.3648183,2.823741616,0.00100251,461.315019,,12.25540158,75.8261056,February,15.0,23.0,1
767254,8.313972877,8.03e-05,13.67283055,156.9704996,2.51e-70,0.309256772,Near Colorless,0.373012155,3.487567978,1.017823373,2.296936048,311.7207663,393.5718646,2.178527558,1.82e-05,382.2804594,Well,6.895085657,96.88541913,,11.0,15.0,1
337682,8.08981964,0.000247278,6.414513441,145.011827,3.82e-28,2.046818457,Near Colorless,0.091744986,0.325114835,0.9527105,0.614460023,160.6265818,396.8297052,2.817574236,0.059278351,499.4953686,Aquifer,13.61430603,82.89815845,August,31.0,21.0,1
719703,,0.097682005,10.6861909,205.7859527,8.28e-201,0.372769108,Faint Yellow,2.999443242,1.086723494,0.017579286,1.845535831,366.4724218,242.0913944,5.242837237,0.070592007,26.28318726,River,27.1103821,74.08113814,June,28.0,7.0,1
341795,6.332015297,0.12291063,7.81721326,285.4054135,2.06e-125,0.521307504,Light Yellow,0.003480004,0.25985061,1.563628334,1.817980195,118.6843115,152.0447974,2.60905834,0.374983913,39.24518624,Spring,15.36572422,75.55129155,October,13.0,20.0,1
312203,9.939095905,1.863115463,2.560018832,286.5188634,9.93e-93,0.991639222,Light Yellow,0.397298103,0.136534623,1.574999743,3.246344229,95.20290066,268.7364238,2.86771636,0.041987543,495.7968814,River,,46.23545643,March,16.0,18.0,1
770850,5.858824686,1.26e-07,3.368417154,215.3538196,4.48e-103,1.107751162,Faint Yellow,0.011620929,0.130513183,4.40075657,1.950518599,166.8200574,1430.296998,2.887279987,0.476513071,395.6656119,Aquifer,21.46766704,75.56959293,October,27.0,3.0,1
735846,5.854475574,2.922449452,5.862424989,360.9331085,1.65e-48,1.278260927,Colorless,0.001836653,0.353656069,0.115776634,3.841036314,202.932596,623.4597161,2.3940656,0.014659327,460.4955871,Lake,38.13907486,47.25207113,July,7.0,4.0,1
675810,5.626712901,0.250361499,5.6894504,440.7787936,4.26e-09,1.040483566,Faint Yellow,0.61402444,0.762582024,0.078805741,1.378299742,189.4447808,645.6811596,3.292541983,0.018250415,558.3110638,Aquifer,13.71134167,27.12769686,October,14.0,9.0,1
751536,,0.246838084,7.405961423,208.3654909,5.63e-17,2.391994139,Faint Yellow,0.618496269,3.920323104,0.973301884,1.280274701,65.5707961,144.7553985,2.538553227,7.59e-11,25.18108642,River,15.86564469,86.94924168,November,2.0,11.0,1
717212,6.683264744,5.423216267,8.255774229,204.3659859,8.8e-31,1.404356382,Colorless,0.03295439,0.525797114,0.211269435,2.701599418,109.482762,,2.58253555,8.46e-07,115.0227385,Stream,21.42526251,68.1899788,November,18.0,5.0,1
333681,5.206051993,0.005132601,22.74611119,236.1106931,0.000272668,3.777167332,Colorless,0.068804808,0.123129853,0.603925701,0.971231124,96.6200984,601.72599,4.017326729,0.63494105,74.46404664,River,28.02214309,57.77553621,March,1.0,10.0,1
724018,7.29548359,3.5e-05,4.849943211,403.6816633,5.45e-32,0.585149912,Light Yellow,0.230720131,3.632635275,1.19048506,2.056510124,164.4725209,137.8614016,4.234742199,0.006550752,325.0628166,Ground,25.92973842,98.0718197,August,22.0,20.0,1
333602,7.783372775,0.536779375,2.358582258,306.2544568,5.479999999999999e-106,2.582781709,Faint Yellow,0.185474223,0.357546322,0.037688956,3.535471608,83.14787336,193.6337581,3.648558159,3.13e-08,270.412966,Aquifer,27.91722481,61.58750856,September,10.0,10.0,1
740425,6.670333454,1.88779057,5.982255745,255.722633,1.4599999999999998e-207,0.944486423,Colorless,5.954101585,3.790204017,0.269701596,3.813933542,112.4910323,584.9968144,3.227750792,2.62e-08,251.0314186,River,23.95391155,71.86943639,July,21.0,19.0,1
765763,8.111366976,0.384113816,15.8068763,,8.809999999999999e-92,1.424120122,Faint Yellow,0.007919369,0.202841125,0.744736651,3.597629309,32.87824592,,2.541951985,0.272733576,84.75862497,Lake,13.67126917,45.70670222,November,5.0,7.0,1
687885,9.263006324,0.001472654,4.685658121,187.3735049,7.71e-68,0.999349335,Colorless,0.197416609,0.796155596,,1.368170228,59.92865982,296.8058745,3.464173022,0.011841507,180.9873424,Spring,12.4518172,76.47502651,June,29.0,6.0,1
739402,5.520551452,0.102852813,6.052313419,139.2062184,1.02e-26,1.170298899,Faint Yellow,0.776425207,1.14471393,0.837598346,3.03106998,181.6091653,320.5979462,2.842062437,0.005032713,30.35201454,Aquifer,9.190859964,60.79957965,July,3.0,13.0,1
348685,7.970179314,0.031152884,2.004049173,160.7204692,4.41e-150,0.671827476,Light Yellow,1.102738113,0.374968637,1.141496117,3.806878594,104.7383774,256.3572612,3.443301593,4.35e-12,10.74536702,Ground,18.38443937,67.27148725,February,21.0,2.0,1
397613,8.529151893,2.65e-05,,220.994863,6.51e-110,0.790238852,Colorless,0.902864593,0.138527386,0.548795707,1.862493403,59.92265872,521.3907718,3.301911818,6.99e-06,284.2507094,Reservoir,17.93422148,29.46542931,November,9.0,2.0,1
675367,8.280374478,0.000225154,8.000317843,258.6335102,2.16e-38,0.278165828,Colorless,0.359846859,0.870777978,0.581282906,2.691311017,175.951577,423.9685969,2.231208009,0.664415517,230.2374817,River,14.46932336,69.32335395,July,22.0,5.0,1
791513,7.155766022,3.47e-06,2.745210636,234.8485464,5.58e-15,0.704924847,Yellow,0.037774027,3.034074544,1.206683156,1.339271251,113.2775658,252.5111528,3.014046086,0.005596176,198.1241744,River,21.33029952,43.364575,August,22.0,4.0,1
746069,,6.73e-07,2.272440158,278.9535104,1.1300000000000001e-157,0.98509635,Light Yellow,0.135857344,0.159688885,0.136049941,2.785216483,65.35159613,612.7056477,3.131900457,0.00188314,21.16847614,Reservoir,6.357840413,75.30778828,January,11.0,7.0,1
308910,7.090962478,0.239803447,5.833218891,110.6094547,3.5e-20,0.303688887,Near Colorless,0.010279963,4.806995787,0.94022434,1.168594198,136.7302263,539.1231739,4.059758664,0.613186433,444.7317789,Spring,16.58609898,67.78577775,June,16.0,20.0,1
277739,7.357858382,0.886309026,7.763376993,99.17645273,0.032349816,0.635567105,Light Yellow,2.543244994,2.279394754,0.005554795,2.811145558,407.9190123,543.9059145,3.464431763,5.01554864,369.9295229,River,15.82057387,22.10024631,August,22.0,10.0,1
682211,6.315857552,0.02693431,5.978402484,145.8566751,1.3100000000000001e-33,0.712872296,Colorless,0.038255129,1.044233195,0.467782484,2.986420243,176.4105761,362.4353385,3.338656093,8.29e-07,347.5172227,Aquifer,18.81331948,82.55132039,May,25.0,9.0,1
315256,6.70613625,0.000255226,9.643629274,421.9125856,9.229999999999999e-225,6.913370282,Colorless,0.216973755,0.669357001,0.073266351,1.580221505,120.6158572,219.2272318,3.22699017,0.788953344,387.5428924,Well,17.88755207,63.30314666,March,11.0,19.0,1
665202,7.703716904,1.83e-20,2.518316667,352.3201477,8.64e-22,4.60463674,Near Colorless,2.97e-05,0.006084889,0.155887443,1.864053871,171.4318984,201.7499946,2.963979094,,152.9589706,Reservoir,6.617169296,40.76368152,April,4.0,0.0,1
716670,7.652653577,0.000282865,8.902847743,225.2131538,5.29e-06,0.905052229,Near Colorless,5.111884983,0.763332092,0.830718514,1.898515429,165.9530892,732.2008576,3.421023588,4.39e-05,499.5220826,Lake,17.60251821,71.23257553,August,24.0,12.0,1
704083,7.070147192,2.851135377,2.557277095,193.2693457,1.92e-22,0.391578884,Light Yellow,0.278259295,0.208802103,0.198070612,3.188621542,74.87539826,164.1678592,3.01029514,0.964660772,51.42974814,Reservoir,8.220497476,42.33880603,March,20.0,21.0,1
278771,7.119192605,3.435184734,4.497981536,226.4535696,1.28e-15,2.862865639,Light Yellow,0.715169454,2.214264483,0.983680121,1.384448265,149.3618522,334.0187183,2.320830608,0.002030627,418.3104655,River,10.46392837,41.59007286,May,16.0,4.0,1
314326,7.126546301,0.945044497,13.91718205,,9.650000000000001e-70,2.587350571,Faint Yellow,,1.998125668,0.244647538,0.844765972,216.2659547,301.1923125,3.236607331,0.325640255,171.4539148,Lake,18.94661554,60.22319727,June,29.0,8.0,1
795187,8.092000357,1.486010669,4.963646832,256.6873278,1.72e-129,1.983420833,Colorless,,0.45796523,1.269982531,2.413649718,128.6917847,253.7621498,2.648177596,4.08e-10,383.7823272,Aquifer,5.259175263,74.43058033,April,19.0,2.0,1
396573,6.915002751,0.954885629,10.04325536,182.2198133,9.58e-105,4.534735683,Colorless,0.000677943,5.14407544,,0.070481854,192.2739506,390.233455,2.974131528,0.009964675,157.6515569,Lake,7.34357688,52.54766214,September,2.0,2.0,1
354835,6.278020571,0.01605972,2.178699143,94.66137281,3.91e-149,,Colorless,0.20768586,0.506800537,0.497431618,2.256975125,152.7647354,611.3150938,2.741580051,0.000211459,115.6801603,Lake,8.814323814,56.18437127,August,14.0,3.0,1
709092,6.44559161,0.007221066,5.754275197,108.7318967,1.6300000000000001e-37,3.240758445,Near Colorless,3.650508467,1.33882541,1.70604347,2.90039778,147.9054961,808.0523289,2.86334829,1e-05,56.21497809,Well,8.671746595,55.3471771,July,23.0,6.0,1
338554,9.080540065,0.010126968,7.824442306,330.4478066,2.23e-252,2.458590977,Colorless,0.013137761,0.870051976,1.538340592,2.850360479,200.1646373,320.6274719,4.820142953,0.042848134,406.0441731,Lake,4.950344502,34.01297721,March,30.0,17.0,1
701593,6.919177235,1.43e-16,4.582545361,291.072822,4.24e-209,1.015775014,Light Yellow,0.862189049,1.364770346,1.950009142,1.009901928,144.8707772,709.370218,4.626741224,1.26e-08,348.9419714,Stream,10.77023544,46.75684331,January,15.0,1.0,1
300139,9.400736717,8.73e-05,,230.1446783,7.94e-66,0.81045341,Yellow,0.026369604,0.729340871,0.675449638,1.014618735,275.5189383,456.9839187,3.628454205,0.229671275,35.69808678,Lake,23.74915591,66.57400789,September,8.0,8.0,1
397110,6.430732304,0.001261553,6.847135587,135.2894079,2.22e-47,6.348968816,Near Colorless,3.864913209,0.143284751,0.783939839,1.870714478,121.3131363,315.2208317,2.564869619,0.001831009,189.1956082,Reservoir,38.0073583,95.03141969,October,31.0,14.0,1
791903,6.163277284,0.101389805,2.924222218,178.8607119,2.3999999999999997e-90,0.776179403,Faint Yellow,0.007338658,0.641589625,0.177281507,2.103287331,160.9045358,404.2349081,3.454843641,4.34e-09,462.8039416,Ground,5.812919291,52.2420923,November,6.0,13.0,1
769091,5.687368782,0.000194657,7.392702826,227.7070782,9.74e-32,7.667530957,Light Yellow,0.021745861,0.25270993,0.190402128,3.606316778,161.1646154,431.9723249,3.186326565,6.39e-09,111.4148877,Stream,17.72549426,59.22200036,December,21.0,17.0,1
667737,5.79748273,0.021564349,3.755481003,140.8542418,9.729999999999999e-176,0.124428041,Near Colorless,0.271836299,1.306816255,0.466009895,2.879493644,84.72588617,,1.992767869,0.05836918,312.2853956,Lake,8.591302142,40.77137099,November,16.0,18.0,1
367452,8.062015061,7.05e-09,5.066915865,114.5386366,4.42e-44,2.534738868,Faint Yellow,0.001315951,1.072554151,0.159647455,2.944844422,116.234496,419.4450535,2.535876562,0.093711554,548.3256676,Reservoir,12.67049391,54.23858834,October,29.0,21.0,1
392164,5.646398887,1.18e-08,4.316086005,288.3949473,1.3e-36,2.209486759,Light Yellow,0.091447604,0.699983847,0.590801946,1.271011953,180.7498156,461.4367775,3.624148942,0.000984209,278.5318939,Stream,19.99328064,53.77040342,November,10.0,15.0,1
352769,8.787196987,2.09e-06,4.553677603,,6.42364800886e-312,0.876122051,Colorless,0.841413981,0.466831428,0.313592578,2.715105814,257.7279832,152.7361807,2.205836473,7.9e-11,227.2518378,Spring,10.17818241,48.19157233,March,4.0,4.0,1
777630,9.529230832,0.052918907,6.251431194,241.4546522,3.23e-87,0.023849872,Near Colorless,2.453866551,0.720299801,0.757133116,2.126574619,84.30031257,288.3750138,4.023513824,0.002422109,398.0386083,Well,27.57070444,71.8934727,August,20.0,12.0,1
683715,9.250563167,2.09e-07,12.39481831,119.2703669,5.760000000000001e-85,4.765433604,Near Colorless,3.077288579,0.360219034,0.03066821,3.306716933,,304.2539738,4.084177726,0.000345822,215.8204348,Well,17.68525121,100.3581886,August,12.0,15.0,1
346764,7.050419499,0.002503597,12.15715107,220.182854,6.47e-54,0.377609304,Yellow,0.644651483,0.838906354,0.335956941,1.701204013,160.8703893,382.9159962,4.322263661,0.808651236,508.3483615,Well,7.265274882,71.5983258,February,9.0,10.0,1
794728,6.302927781,9.36e-06,5.580555225,215.2286993,1.61e-14,0.008072941,Faint Yellow,1.129843609,4.515009999,2.161908614,2.767415614,174.4776536,274.5819996,2.68803255,1.43e-08,239.4977284,River,23.58291126,,October,3.0,1.0,1
711752,7.556276421,0.055025965,7.621100574,97.11245319,5.0800000000000005e-124,0.269403104,Yellow,0.089267417,0.229097854,0.357093845,3.208543695,211.2479452,289.0263158,3.451405188,0.002153271,218.9103071,,13.01611209,46.82708134,February,16.0,16.0,1
743846,6.509674763,0.24427034,6.413630849,185.7711495,6.01e-178,2.234728294,Light Yellow,0.729048461,0.432269306,0.996107188,4.000478125,327.6656721,222.346177,3.30709203,0.000138148,292.9208742,River,20.92459897,16.66734306,October,22.0,20.0,1
292368,8.403662944,0.585139034,4.497782387,208.5748005,2.94e-87,0.194520658,Near Colorless,0.111036437,0.496107908,0.409035039,2.142763252,147.7385524,247.101859,3.821869633,0.180720648,280.9970413,Lake,41.21872901,56.20146062,August,4.0,1.0,1
281072,7.808572022,1.524181223,4.176269308,99.64329366,3.5e-88,4.597843624,Faint Yellow,0.428506394,1.578519727,0.447090454,,83.69226858,571.5749339,3.881240552,0.030426005,413.7136893,Lake,33.30044613,42.61705285,July,30.0,21.0,1
286215,7.995172418,0.118702063,8.133851151,257.8557315,1.1e-14,2.451929727,Faint Yellow,7.243101561,0.089213779,0.817073978,3.369942612,354.116547,511.6071036,2.258150679,0.173681011,376.93622,Well,10.98273359,44.20484772,July,30.0,4.0,1
303997,6.754257143,0.001609319,7.170605579,303.230899,4.7299999999999995e-34,0.289474348,Yellow,0.002201308,1.680000988,0.785653714,2.350725285,65.33949555,434.2444526,2.696838662,0.224854386,401.2800449,River,31.20264174,50.27850312,August,26.0,0.0,1
